donation_id,donor_id,donation_date,amount,fund,payment_method,recurring
D109821,U278,2024-06-02,223.33,General,Check,FALSE
D518477,U206,2024-06-02,390.08,General,Online,FALSE
D694240,U887,2024-06-02,148.8,Building,Check,TRUE
D928212,U623,2024-06-02,263.58,Benevolence,Online,TRUE
D386210,U100,2024-06-02,39.29,General,Online,TRUE
D484964,U363,2024-06-02,31.9,General,Online,TRUE
D789412,U916,2024-06-02,292.72,General,Online,FALSE
D325406,U704,2024-06-02,89.87,Missions,Cash,TRUE
D668073,U802,2024-06-02,50.45,General,Online,TRUE
D878022,U185,2024-06-02,224.39,Missions,Online,TRUE
D480028,U147,2024-06-02,93.13,General,Check,TRUE
D583262,U117,2024-06-02,58.72,General,Cash,FALSE
D365814,U659,2024-06-02,129.08,General,Online,TRUE
D855693,U284,2024-06-02,94.56,General,Online,FALSE
D749281,U730,2024-06-02,86.59,General,Check,TRUE
D157663,U247,2024-06-02,161.74,Building,Online,FALSE
D709037,U924,2024-06-02,55.52,General,Online,FALSE
D433507,U369,2024-06-02,51.97,Building,Check,TRUE
D622801,U331,2024-06-02,114.44,Benevolence,Online,TRUE
D375950,U458,2024-06-02,130.62,General,Check,TRUE
D195257,U946,2024-06-02,97.87,General,Online,TRUE
D848349,U401,2024-06-02,154.68,Missions,Online,FALSE
D203561,U528,2024-06-02,166.19,General,Check,TRUE
D835431,U663,2024-06-02,509.81,Building,Online,TRUE
D590223,U498,2024-06-02,146.41,Building,Check,TRUE
D248352,U532,2024-06-02,178.86,General,Check,TRUE
D621320,U551,2024-06-02,73.64,Missions,Online,TRUE
D772890,U532,2024-06-02,250.23,General,Online,TRUE
D842462,U784,2024-06-02,136.15,Building,Check,FALSE
D669815,U992,2024-06-02,303.47,Benevolence,Online,TRUE
D620284,U593,2024-06-02,165.42,Missions,Online,FALSE
D998908,U723,2024-06-02,92.77,Missions,Online,TRUE
D138322,U777,2024-06-02,159.84,General,Online,FALSE
D960323,U551,2024-06-02,175.06,General,Check,TRUE
D558920,U201,2024-06-02,70.08,General,Online,FALSE
D560327,U665,2024-06-02,38.17,General,Online,TRUE
D994663,U884,2024-06-02,348.82,General,Check,FALSE
D722628,U410,2024-06-02,191.39,General,Online,FALSE
D787124,U575,2024-06-02,81.7,Building,Online,TRUE
D872344,U238,2024-06-02,131.43,General,Online,TRUE
D618464,U566,2024-06-02,352.67,General,Online,TRUE
D772436,U115,2024-06-02,104.91,Missions,Online,FALSE
D461385,U809,2024-06-02,60.26,General,Online,TRUE
D945653,U663,2024-06-02,133.04,General,Online,TRUE
D121070,U364,2024-06-02,105.96,Missions,Online,FALSE
D262107,U473,2024-06-02,30.25,General,Online,TRUE
D269669,U237,2024-06-02,40.01,General,Check,TRUE
D969934,U792,2024-06-02,303.7,Building,Cash,FALSE
D685877,U614,2024-06-02,46.77,Benevolence,Online,FALSE
D452324,U824,2024-06-02,195.31,General,Online,TRUE
D802644,U218,2024-06-02,95.67,General,Online,TRUE
D384915,U350,2024-06-02,52.66,General,Check,FALSE
D760179,U381,2024-06-02,69.32,General,Cash,FALSE
D168872,U563,2024-06-02,325.01,Building,Check,TRUE
D953977,U206,2024-06-02,157.96,General,Online,TRUE
D942137,U500,2024-06-02,32.8,General,Online,FALSE
D188128,U444,2024-06-02,67.55,Missions,Online,FALSE
D859299,U598,2024-06-02,151.59,General,Online,TRUE
D124255,U979,2024-06-02,104.69,Missions,Check,FALSE
D486510,U841,2024-06-02,68.22,Missions,Online,TRUE
D873017,U878,2024-06-02,238.7,General,Online,FALSE
D946083,U493,2024-06-02,545.79,Missions,Online,TRUE
D803658,U128,2024-06-09,227.46,Missions,Online,TRUE
D919280,U274,2024-06-09,118.9,Benevolence,Online,FALSE
D535105,U123,2024-06-09,122.42,General,Online,FALSE
D240483,U910,2024-06-09,226.31,Missions,Online,TRUE
D485719,U824,2024-06-09,84.99,Missions,Online,FALSE
D548030,U961,2024-06-09,68.97,General,Online,FALSE
D598030,U487,2024-06-09,202.64,General,Check,TRUE
D452244,U292,2024-06-09,129.69,General,Online,FALSE
D867504,U966,2024-06-09,94.68,Building,Check,FALSE
D477099,U246,2024-06-09,154.77,General,Check,FALSE
D457230,U519,2024-06-09,71.41,Missions,Online,TRUE
D128437,U243,2024-06-09,233.42,General,Online,FALSE
D644895,U141,2024-06-09,90.62,General,Online,FALSE
D614691,U329,2024-06-09,174.59,Missions,Online,FALSE
D109659,U266,2024-06-09,176.72,General,Online,TRUE
D893710,U621,2024-06-09,36.94,General,Online,FALSE
D448082,U698,2024-06-09,169.64,Missions,Online,FALSE
D458896,U946,2024-06-09,92.31,General,Online,TRUE
D676058,U421,2024-06-09,152.16,General,Online,FALSE
D409980,U374,2024-06-09,41.75,General,Check,TRUE
D153116,U456,2024-06-09,32.03,General,Online,FALSE
D770780,U514,2024-06-09,258.43,Benevolence,Online,FALSE
D596073,U837,2024-06-09,172.95,General,Cash,FALSE
D202504,U690,2024-06-09,255.85,General,Cash,FALSE
D950048,U744,2024-06-09,59.82,General,Online,FALSE
D414157,U890,2024-06-09,223.16,General,Online,FALSE
D272609,U351,2024-06-09,96.24,General,Online,TRUE
D374059,U848,2024-06-09,85.47,General,Check,FALSE
D757796,U359,2024-06-09,89.85,Missions,Check,TRUE
D631338,U361,2024-06-09,127.09,General,Online,FALSE
D150771,U641,2024-06-09,118.84,Missions,Check,FALSE
D189976,U322,2024-06-09,182.11,Missions,Online,FALSE
D313695,U468,2024-06-09,129.46,General,Cash,FALSE
D495060,U957,2024-06-09,102.15,Missions,Check,FALSE
D981125,U581,2024-06-09,155.67,General,Check,FALSE
D729869,U949,2024-06-09,82.2,General,Check,FALSE
D993021,U769,2024-06-09,55.07,Missions,Online,FALSE
D374022,U165,2024-06-09,94.29,General,Online,FALSE
D345822,U417,2024-06-09,170.22,Building,Online,FALSE
D651314,U216,2024-06-09,94.5,General,Cash,FALSE
D553295,U162,2024-06-09,350.68,General,Online,TRUE
D244372,U984,2024-06-09,94.12,Building,Check,TRUE
D336054,U177,2024-06-09,82.28,Building,Online,FALSE
D357893,U535,2024-06-09,171.79,Building,Online,FALSE
D642509,U523,2024-06-09,59.63,General,Online,FALSE
D452660,U154,2024-06-09,87.36,General,Online,TRUE
D953685,U435,2024-06-09,123.12,General,Online,FALSE
D827622,U191,2024-06-09,32.25,General,Online,TRUE
D933874,U911,2024-06-16,52.75,Missions,Online,TRUE
D822053,U300,2024-06-16,292.03,Missions,Check,FALSE
D639208,U892,2024-06-16,354.54,General,Cash,FALSE
D390745,U436,2024-06-16,99.51,General,Cash,TRUE
D832160,U342,2024-06-16,46.85,General,Online,TRUE
D996258,U419,2024-06-16,166.43,General,Cash,FALSE
D445931,U144,2024-06-16,127.63,Missions,Online,TRUE
D147703,U372,2024-06-16,74.66,Building,Online,FALSE
D585935,U937,2024-06-16,373.1,General,Check,TRUE
D342498,U361,2024-06-16,77.8,General,Online,FALSE
D781253,U641,2024-06-16,137.16,Missions,Online,FALSE
D633131,U283,2024-06-16,155.29,Missions,Online,TRUE
D984068,U365,2024-06-16,48.3,General,Online,TRUE
D944874,U523,2024-06-16,288.55,General,Check,FALSE
D986078,U355,2024-06-16,365.05,Building,Check,TRUE
D589822,U633,2024-06-16,167.27,General,Cash,TRUE
D975395,U558,2024-06-16,242.85,Missions,Cash,TRUE
D842315,U820,2024-06-16,84.2,Missions,Cash,TRUE
D451109,U201,2024-06-16,100.3,Building,Check,TRUE
D288499,U366,2024-06-16,167.63,General,Online,FALSE
D526294,U987,2024-06-16,145.14,General,Check,FALSE
D669325,U242,2024-06-16,73.66,General,Cash,TRUE
D403533,U799,2024-06-16,125,General,Cash,TRUE
D296596,U989,2024-06-16,252.23,General,Online,TRUE
D661704,U436,2024-06-16,77.73,Benevolence,Online,FALSE
D567821,U753,2024-06-16,88.79,Missions,Online,FALSE
D265899,U427,2024-06-16,62.02,General,Cash,FALSE
D515403,U142,2024-06-16,188.79,General,Check,TRUE
D925541,U820,2024-06-16,73.73,General,Online,FALSE
D643065,U100,2024-06-16,170,General,Check,TRUE
D603196,U559,2024-06-16,67.21,Benevolence,Online,FALSE
D718908,U704,2024-06-16,65,General,Cash,TRUE
D896776,U334,2024-06-16,114.02,Building,Check,TRUE
D833333,U519,2024-06-16,57.2,Benevolence,Online,TRUE
D730902,U570,2024-06-16,288.67,General,Online,TRUE
D778350,U904,2024-06-16,142.6,General,Cash,FALSE
D494771,U806,2024-06-16,98.56,Missions,Online,FALSE
D139931,U627,2024-06-16,51.68,General,Cash,TRUE
D955522,U176,2024-06-16,28.77,Missions,Online,TRUE
D149983,U245,2024-06-16,293.2,Building,Online,TRUE
D885737,U685,2024-06-16,354.27,General,Online,TRUE
D306951,U771,2024-06-16,198.53,General,Online,FALSE
D565611,U189,2024-06-16,67.29,General,Online,TRUE
D573193,U825,2024-06-16,280.24,General,Cash,TRUE
D716959,U333,2024-06-16,195.55,Building,Online,TRUE
D513551,U968,2024-06-16,54.3,General,Online,TRUE
D316067,U439,2024-06-16,351.04,Missions,Check,TRUE
D129116,U293,2024-06-16,42.87,General,Check,TRUE
D489502,U966,2024-06-16,38.06,General,Check,TRUE
D717976,U698,2024-06-16,165.12,General,Online,FALSE
D861487,U263,2024-06-16,61.25,Missions,Online,FALSE
D682124,U137,2024-06-16,33.61,Missions,Cash,TRUE
D624132,U394,2024-06-16,54.4,General,Online,FALSE
D484385,U452,2024-06-16,696.3,General,Online,TRUE
D532388,U858,2024-06-23,66.95,General,Online,FALSE
D593419,U631,2024-06-23,139.61,Missions,Cash,TRUE
D324242,U439,2024-06-23,92.74,General,Online,TRUE
D466902,U435,2024-06-23,76.72,Missions,Online,FALSE
D849635,U527,2024-06-23,70.56,Building,Online,FALSE
D252249,U749,2024-06-23,87.1,General,Online,TRUE
D802239,U105,2024-06-23,146.01,Building,Online,TRUE
D454471,U197,2024-06-23,122.06,General,Check,TRUE
D595108,U865,2024-06-23,184.34,General,Online,FALSE
D528412,U818,2024-06-23,175.47,General,Online,TRUE
D843710,U163,2024-06-23,155.88,Building,Online,TRUE
D260449,U271,2024-06-23,138.67,General,Check,TRUE
D761710,U780,2024-06-23,159.21,General,Online,FALSE
D142988,U242,2024-06-23,26.63,General,Check,FALSE
D115071,U825,2024-06-23,32.87,General,Online,TRUE
D270664,U871,2024-06-23,76.62,Benevolence,Online,TRUE
D744822,U479,2024-06-23,109.64,General,Online,FALSE
D555543,U415,2024-06-23,133.81,Building,Online,FALSE
D571355,U418,2024-06-23,84.09,Building,Online,FALSE
D802537,U907,2024-06-23,120.5,General,Check,TRUE
D345127,U228,2024-06-23,151.8,General,Online,FALSE
D611905,U592,2024-06-23,577.48,General,Online,TRUE
D895134,U713,2024-06-23,335.33,General,Online,TRUE
D998704,U654,2024-06-23,57.39,Benevolence,Online,FALSE
D537824,U859,2024-06-23,77.83,General,Check,TRUE
D191153,U929,2024-06-23,97.59,General,Online,FALSE
D693629,U866,2024-06-23,51.92,General,Online,TRUE
D307809,U542,2024-06-23,74.44,General,Online,TRUE
D979825,U442,2024-06-23,80.54,General,Online,TRUE
D971638,U528,2024-06-23,122.08,General,Online,TRUE
D727219,U741,2024-06-23,111.89,General,Check,TRUE
D999941,U583,2024-06-23,47.04,Missions,Check,FALSE
D313082,U911,2024-06-23,96.71,General,Check,TRUE
D886770,U392,2024-06-23,51.23,Building,Online,TRUE
D577948,U101,2024-06-23,212.64,General,Check,TRUE
D944684,U580,2024-06-23,23.47,Missions,Cash,FALSE
D598883,U430,2024-06-23,124.37,General,Online,FALSE
D467396,U644,2024-06-23,85.13,Missions,Online,FALSE
D358422,U831,2024-06-23,85.21,General,Online,TRUE
D363608,U117,2024-06-23,206.28,General,Online,FALSE
D792835,U716,2024-06-23,117.4,Building,Check,FALSE
D871472,U155,2024-06-23,46.23,Building,Online,TRUE
D230604,U530,2024-06-23,97.65,Missions,Online,TRUE
D350826,U280,2024-06-23,326.64,General,Online,TRUE
D823785,U925,2024-06-23,93.72,General,Check,TRUE
D848448,U423,2024-06-23,99.61,Building,Online,FALSE
D592500,U371,2024-06-23,73.96,General,Cash,TRUE
D688597,U489,2024-06-23,102.15,Missions,Check,FALSE
D336605,U203,2024-06-23,123.29,Building,Check,TRUE
D130604,U395,2024-06-23,177.88,General,Online,TRUE
D863281,U571,2024-06-23,175.82,Missions,Check,FALSE
D771252,U879,2024-06-23,182.08,Missions,Check,TRUE
D334183,U750,2024-06-23,155.06,Building,Cash,TRUE
D395850,U919,2024-06-23,53.82,General,Online,TRUE
D973407,U657,2024-06-23,260.57,Benevolence,Online,TRUE
D445963,U744,2024-06-23,135.29,Missions,Check,TRUE
D513641,U703,2024-06-23,145.31,Benevolence,Check,FALSE
D303523,U400,2024-06-23,162.99,General,Online,FALSE
D202192,U619,2024-06-23,100.91,Building,Online,TRUE
D837194,U252,2024-06-23,48.24,General,Check,FALSE
D915137,U590,2024-06-23,216.79,General,Online,TRUE
D359269,U320,2024-06-23,78.87,General,Check,FALSE
D573109,U767,2024-06-23,74.61,General,Online,TRUE
D421414,U170,2024-06-23,133.36,Missions,Online,TRUE
D990436,U499,2024-06-23,93.99,Building,Online,FALSE
D783138,U566,2024-06-23,43.3,General,Online,TRUE
D921680,U716,2024-06-23,22.34,General,Check,FALSE
D519318,U378,2024-06-23,24.42,General,Online,TRUE
D685446,U888,2024-06-23,198.15,General,Online,FALSE
D194562,U893,2024-06-30,118.76,General,Online,TRUE
D212426,U905,2024-06-30,133.21,Missions,Online,FALSE
D576915,U204,2024-06-30,32.85,Missions,Online,FALSE
D211969,U611,2024-06-30,98.28,General,Online,TRUE
D402312,U550,2024-06-30,131.9,General,Online,TRUE
D310767,U118,2024-06-30,243.5,General,Check,FALSE
D513426,U143,2024-06-30,67.83,Building,Online,FALSE
D647474,U623,2024-06-30,123.68,General,Online,TRUE
D127601,U738,2024-06-30,61.66,General,Online,TRUE
D943392,U983,2024-06-30,104.47,General,Check,FALSE
D902184,U963,2024-06-30,208,General,Cash,TRUE
D814677,U909,2024-06-30,297.16,Building,Online,TRUE
D933949,U212,2024-06-30,33.61,General,Cash,FALSE
D192835,U816,2024-06-30,86.21,General,Online,TRUE
D429396,U769,2024-06-30,367.65,General,Check,TRUE
D526652,U474,2024-06-30,69.67,Building,Online,FALSE
D551099,U605,2024-06-30,146.3,General,Online,TRUE
D229534,U923,2024-06-30,77.24,General,Check,TRUE
D385472,U250,2024-06-30,58.64,Missions,Online,TRUE
D330830,U862,2024-06-30,117.19,Building,Online,TRUE
D912859,U389,2024-06-30,111.48,Building,Cash,FALSE
D799265,U578,2024-06-30,256.1,Building,Online,FALSE
D741995,U185,2024-06-30,71.43,General,Online,FALSE
D288427,U395,2024-06-30,182.47,Missions,Cash,TRUE
D185796,U410,2024-06-30,63.17,General,Online,TRUE
D108450,U161,2024-06-30,93.95,Missions,Online,FALSE
D989225,U641,2024-06-30,117.71,General,Online,TRUE
D175844,U553,2024-06-30,53.65,Building,Check,TRUE
D260491,U860,2024-06-30,140.49,General,Online,TRUE
D983937,U696,2024-06-30,289.23,General,Online,FALSE
D563900,U806,2024-06-30,99.98,General,Online,TRUE
D723771,U197,2024-06-30,233.54,General,Online,TRUE
D212916,U273,2024-06-30,138.48,Missions,Online,TRUE
D992635,U327,2024-06-30,69.47,Benevolence,Online,TRUE
D627765,U270,2024-06-30,313.1,General,Online,TRUE
D873990,U777,2024-06-30,102.91,General,Check,TRUE
D223631,U731,2024-06-30,98.56,General,Check,TRUE
D668722,U290,2024-06-30,187,General,Online,FALSE
D224663,U514,2024-06-30,127.72,General,Check,FALSE
D973732,U280,2024-06-30,119.25,Missions,Cash,FALSE
D335807,U139,2024-06-30,216.1,Missions,Online,TRUE
D277520,U472,2024-06-30,168.73,General,Check,TRUE
D475133,U223,2024-06-30,294.76,Missions,Online,TRUE
D732558,U446,2024-06-30,109.9,General,Check,TRUE
D674013,U402,2024-06-30,175.62,Missions,Online,TRUE
D725371,U956,2024-06-30,127.35,Benevolence,Online,TRUE
D792481,U293,2024-06-30,140.64,Missions,Online,TRUE
D492006,U172,2024-06-30,97.65,General,Online,TRUE
D757299,U640,2024-06-30,375.99,General,Online,FALSE
D739800,U254,2024-06-30,65.62,General,Online,TRUE
D838311,U986,2024-06-30,108.31,Missions,Online,FALSE
D528175,U763,2024-06-30,61.11,Building,Online,TRUE
D317082,U975,2024-06-30,64.23,Benevolence,Check,FALSE
D476829,U592,2024-06-30,62.05,General,Online,FALSE
D189516,U983,2024-06-30,83.53,General,Online,FALSE
D346297,U404,2024-06-30,93.29,Building,Check,FALSE
D236178,U562,2024-06-30,69,Missions,Online,TRUE
D314911,U376,2024-06-30,76.63,Building,Online,FALSE
D391840,U329,2024-06-30,101.11,General,Check,TRUE
D493443,U523,2024-06-30,66.85,General,Online,FALSE
D250010,U658,2024-06-30,298.59,General,Check,TRUE
D869739,U220,2024-06-30,150.72,Building,Online,FALSE
D765101,U115,2024-06-30,81.55,Missions,Online,TRUE
D577665,U627,2024-06-30,97.05,Missions,Online,FALSE
D676245,U378,2024-06-30,61.72,Building,Check,TRUE
D536213,U230,2024-06-30,400.35,General,Online,FALSE
D275995,U553,2024-07-07,78.9,General,Check,TRUE
D157619,U642,2024-07-07,250.39,General,Online,FALSE
D918828,U995,2024-07-07,35.91,Building,Online,FALSE
D171808,U496,2024-07-07,85.06,Missions,Check,TRUE
D686094,U824,2024-07-07,104.68,Missions,Online,TRUE
D901113,U466,2024-07-07,43.96,Benevolence,Online,TRUE
D272508,U486,2024-07-07,302.43,General,Check,FALSE
D501964,U256,2024-07-07,154.58,General,Online,FALSE
D432014,U271,2024-07-07,245,General,Online,TRUE
D933449,U179,2024-07-07,97.72,General,Online,TRUE
D777353,U604,2024-07-07,127.78,General,Online,TRUE
D560750,U400,2024-07-07,141.22,General,Cash,TRUE
D761905,U312,2024-07-07,290.49,Missions,Online,TRUE
D604386,U131,2024-07-07,309.27,General,Online,FALSE
D524936,U391,2024-07-07,82.6,General,Online,FALSE
D373973,U733,2024-07-07,232.24,Missions,Online,TRUE
D606641,U820,2024-07-07,160.13,Building,Online,TRUE
D727962,U944,2024-07-07,199.48,General,Online,TRUE
D395385,U479,2024-07-07,51.59,General,Online,FALSE
D880553,U659,2024-07-07,102.09,General,Online,TRUE
D182828,U535,2024-07-07,272.5,Building,Online,TRUE
D333483,U826,2024-07-07,130.35,General,Online,FALSE
D554613,U265,2024-07-07,126.44,General,Online,FALSE
D258930,U426,2024-07-07,82.76,General,Online,TRUE
D164025,U958,2024-07-07,229.83,Building,Online,TRUE
D203488,U676,2024-07-07,123.89,Missions,Online,TRUE
D139564,U461,2024-07-07,132.46,Missions,Cash,FALSE
D489210,U367,2024-07-07,76.85,Building,Online,TRUE
D461368,U631,2024-07-07,243.74,Missions,Online,TRUE
D109558,U410,2024-07-07,122.56,Benevolence,Check,FALSE
D168827,U959,2024-07-07,240.56,General,Online,TRUE
D579301,U393,2024-07-07,114.37,General,Online,TRUE
D638048,U477,2024-07-07,124.61,General,Online,FALSE
D115531,U962,2024-07-07,134.1,Building,Online,TRUE
D155966,U509,2024-07-07,90.58,General,Online,FALSE
D338521,U698,2024-07-07,37.58,General,Check,TRUE
D140769,U917,2024-07-07,75.99,General,Cash,TRUE
D105372,U901,2024-07-07,71.81,Building,Online,FALSE
D751431,U223,2024-07-07,101.68,General,Cash,FALSE
D922467,U534,2024-07-07,68.43,Missions,Cash,FALSE
D239037,U788,2024-07-07,108.53,General,Online,TRUE
D291207,U648,2024-07-07,114.31,Building,Cash,TRUE
D686227,U823,2024-07-07,315.76,General,Check,FALSE
D930872,U408,2024-07-07,106.15,General,Online,FALSE
D367604,U960,2024-07-07,378.91,General,Check,FALSE
D161577,U793,2024-07-07,126.11,Building,Online,TRUE
D732599,U557,2024-07-07,126.28,Missions,Online,TRUE
D254842,U432,2024-07-07,158.1,General,Check,TRUE
D115914,U350,2024-07-07,127.3,Missions,Online,TRUE
D352030,U475,2024-07-07,69.2,General,Check,FALSE
D177270,U318,2024-07-07,153.81,General,Online,TRUE
D418572,U302,2024-07-07,225.91,General,Cash,FALSE
D979311,U337,2024-07-07,164.24,General,Online,TRUE
D485578,U547,2024-07-07,125.39,General,Check,FALSE
D391711,U178,2024-07-14,123.96,Benevolence,Online,FALSE
D985876,U659,2024-07-14,141.61,General,Online,TRUE
D213096,U285,2024-07-14,37.31,General,Online,FALSE
D985037,U368,2024-07-14,55.44,Missions,Online,TRUE
D784679,U392,2024-07-14,119.1,Missions,Check,TRUE
D510047,U772,2024-07-14,109.08,Building,Online,FALSE
D762622,U519,2024-07-14,160.45,Building,Check,TRUE
D438603,U816,2024-07-14,178.65,General,Online,FALSE
D428613,U326,2024-07-14,147.52,General,Cash,FALSE
D273483,U862,2024-07-14,126.43,General,Online,TRUE
D413704,U405,2024-07-14,382.23,Missions,Online,FALSE
D436211,U174,2024-07-14,270.59,General,Check,FALSE
D935729,U930,2024-07-14,208.45,Missions,Online,TRUE
D769129,U116,2024-07-14,83.69,Building,Online,TRUE
D911203,U757,2024-07-14,143.06,Missions,Check,TRUE
D734453,U641,2024-07-14,104.79,Missions,Online,FALSE
D850536,U206,2024-07-14,37.67,Missions,Online,TRUE
D337595,U489,2024-07-14,66.74,General,Online,FALSE
D230585,U384,2024-07-14,100.88,General,Online,TRUE
D136649,U262,2024-07-14,146.74,Missions,Online,TRUE
D491871,U986,2024-07-14,157.77,Benevolence,Check,FALSE
D536993,U710,2024-07-14,59.9,Missions,Online,TRUE
D874180,U412,2024-07-14,105.11,General,Check,TRUE
D243902,U270,2024-07-14,123.65,General,Check,TRUE
D932583,U543,2024-07-14,107.01,Missions,Online,TRUE
D639856,U479,2024-07-14,110.35,Benevolence,Online,FALSE
D772410,U397,2024-07-14,236.18,General,Online,TRUE
D317803,U590,2024-07-14,311.2,General,Check,FALSE
D857519,U605,2024-07-14,87.75,General,Check,FALSE
D380637,U717,2024-07-14,69.07,General,Online,FALSE
D117258,U492,2024-07-14,193.43,Building,Check,TRUE
D618370,U121,2024-07-14,89.84,Missions,Online,TRUE
D125073,U237,2024-07-14,94.48,General,Online,TRUE
D891842,U598,2024-07-14,122.73,General,Check,TRUE
D959239,U740,2024-07-14,81.13,Benevolence,Online,FALSE
D959856,U627,2024-07-14,83.5,General,Check,TRUE
D670877,U367,2024-07-14,138.45,General,Online,TRUE
D958682,U645,2024-07-14,84.72,Building,Online,TRUE
D581641,U797,2024-07-14,308.98,Building,Online,TRUE
D851895,U788,2024-07-14,122.63,Missions,Online,TRUE
D546777,U115,2024-07-14,108.43,Building,Online,TRUE
D753393,U952,2024-07-14,96.41,Building,Online,TRUE
D481662,U232,2024-07-14,52.62,General,Check,FALSE
D178741,U506,2024-07-14,141.13,General,Online,FALSE
D782407,U534,2024-07-14,239.77,General,Online,TRUE
D758484,U984,2024-07-14,79.04,General,Cash,TRUE
